Gene ID	Gene_NAME	Transcript ID	STRAND
540689	ZNF333_ENST00000540689	ENST00000540689.6	1
601134	ZNF333_ENST00000601134	ENST00000601134.5	1
68631	ZNF334	ENST00000347606.8	-1
457685	ZNF334_ENST00000457685	ENST00000457685.6	-1
593880	ZNF334_ENST00000593880	ENST00000593880.1	-1
615481	ZNF334_ENST00000615481	ENST00000615481.4	-1
625284	ZNF334_ENST00000625284	ENST00000625284.2	-1
65640	ZNF335	ENST00000322927.2	-1
65484	ZNF337	ENST00000376436.5	-1
252979	ZNF337_ENST00000252979	ENST00000252979.5	-1
67144	ZNF33A	ENST00000307441.13	1
374618	ZNF33A_ENST00000374618	ENST00000374618.7	1
106352	ZNF33A_ENST00000432900	ENST00000432900.6	1
458705	ZNF33A_ENST00000458705	ENST00000458705.6	1
469037	ZNF33A_ENST00000469037	ENST00000469037.2	1
628825	ZNF33A_ENST00000628825	ENST00000628825.2	1
60444	ZNF33B	ENST00000359467.7	-1
613419	ZNF33B_ENST00000613419	ENST00000613419.4	-1
81513	ZNF34	ENST00000343459.8	-1
107557	ZNF341	ENST00000375200.5	1
65521	ZNF341_ENST00000342427	ENST00000342427.6	1
612935	ZNF343	ENST00000612935.4	-1
65372	ZNF343_ENST00000278772	ENST00000278772.8	-1
104976	ZNF343_ENST00000358413	ENST00000358413.6	-1
381253	ZNF343_ENST00000381253	ENST00000381253.5	-1
617391	ZNF343_ENST00000617391	ENST00000617391.4	-1
529555	ZNF345	ENST00000529555.1	1
64922	ZNF345_ENST00000420450	ENST00000420450.5	1
526123	ZNF345_ENST00000526123	ENST00000526123.5	1
589046	ZNF345_ENST00000589046	ENST00000589046.1	1
612719	ZNF345_ENST00000612719	ENST00000612719.4	1
614069	ZNF345_ENST00000614069	ENST00000614069.4	1
640438	ZNF345_ENST00000640438	ENST00000640438.1	1
105623	ZNF346	ENST00000503039.1	1
58136	ZNF346_ENST00000358149	ENST00000358149.7	1
503425	ZNF346_ENST00000503425	ENST00000503425.5	1
506693	ZNF346_ENST00000506693	ENST00000506693.5	1
108246	ZNF346_ENST00000511834	ENST00000511834.5	1
512315	ZNF346_ENST00000512315	ENST00000512315.5	1
452676	ZNF347	ENST00000452676.6	-1
68405	ZNF347_ENST00000334197	ENST00000334197.11	-1
601469	ZNF347_ENST00000601469	ENST00000601469.2	-1
601804	ZNF347_ENST00000601804	ENST00000601804.5	-1
429371	ZNF34_ENST00000429371	ENST00000429371.6	-1
74330	ZNF35	ENST00000396056.6	1
911	ZNF350	ENST00000243644.8	-1
58155	ZNF354A	ENST00000335815.6	-1
58156	ZNF354B	ENST00000322434.7	1
58160	ZNF354C	ENST00000315475.6	1
597229	ZNF358	ENST00000597229.1	1
296092	ZNF35_ENST00000296092	ENST00000296092.7	1
399560	ZNF35_ENST00000399560	ENST00000399560.2	1
453164	ZNF35_ENST00000453164	ENST00000453164.1	1
539719	ZNF362	ENST00000539719.5	1
54699	ZNF362_ENST00000373428	ENST00000373428.5	1
91155	ZNF365	ENST00000410046.7	1
395249	ZNF365_ENST00000395249	ENST00000395249.5	1
92123	ZNF365_ENST00000395251	ENST00000395251.5	1
60499	ZNF365_ENST00000395254	ENST00000395254.7	1
96946	ZNF365_ENST00000395255	ENST00000395255.7	1
614806	ZNF365_ENST00000614806	ENST00000614806.1	1
57791	ZNF366	ENST00000318442.5	-1
60055	ZNF367	ENST00000375256.4	-1
67145	ZNF37A	ENST00000361085.9	1
351773	ZNF37A_ENST00000351773	ENST00000351773.7	1
638053	ZNF37A_ENST00000638053	ENST00000638053.1	1
68334	ZNF382	ENST00000292928.6	1
423582	ZNF382_ENST00000423582	ENST00000423582.5	1
435416	ZNF382_ENST00000435416	ENST00000435416.1	1
104900	ZNF382_ENST00000439428	ENST00000439428.5	1
639288	ZNF382_ENST00000639288	ENST00000639288.1	1
64926	ZNF383	ENST00000352998.7	1
589413	ZNF383_ENST00000589413	ENST00000589413.5	1
590503	ZNF383_ENST00000590503	ENST00000590503.5	1
92616	ZNF384	ENST00000396801.7	-1
319770	ZNF384_ENST00000319770	ENST00000319770.7	-1
355772	ZNF384_ENST00000355772	ENST00000355772.8	-1
361959	ZNF384_ENST00000361959	ENST00000361959.7	-1
338010	ZNF385A	ENST00000338010.9	-1
352268	ZNF385A_ENST00000352268	ENST00000352268.10	-1
82511	ZNF385A_ENST00000394313	ENST00000394313.6	-1
546970	ZNF385A_ENST00000546970	ENST00000546970.5	-1
61876	ZNF385A_ENST00000551109	ENST00000551109.5	-1
551771	ZNF385A_ENST00000551771	ENST00000551771.5	-1
644742	ZNF385B	ENST00000644742.1	-1
336917	ZNF385B_ENST00000336917	ENST00000336917.9	-1
101549	ZNF385B_ENST00000409343	ENST00000409343.5	-1
409692	ZNF385B_ENST00000409692	ENST00000409692.5	-1
68550	ZNF385B_ENST00000410066	ENST00000410066.6	-1
618554	ZNF385C	ENST00000618554.4	-1
436535	ZNF385C_ENST00000436535	ENST00000436535.4	-1
56584	ZNF385D	ENST00000281523.7	-1
75511	ZNF391	ENST00000244576.8	1
59188	ZNF394	ENST00000337673.6	-1
426306	ZNF394_ENST00000426306	ENST00000426306.2	-1
59515	ZNF395	ENST00000344423.9	-1
523095	ZNF395_ENST00000523095	ENST00000523095.5	-1
523202	ZNF395_ENST00000523202	ENST00000523202.5	-1
105737	ZNF396	ENST00000589332.5	-1
64412	ZNF396_ENST00000306346	ENST00000306346.5	-1
105738	ZNF396_ENST00000586687	ENST00000586687.5	-1
99043	ZNF397	ENST00000330501.11	1
68212	ZNF397_ENST00000261333	ENST00000261333.10	1
355632	ZNF397_ENST00000355632	ENST00000355632.8	1
104784	ZNF397_ENST00000585800	ENST00000585800.1	1
591206	ZNF397_ENST00000591206	ENST00000591206.5	1
592264	ZNF397_ENST00000592264	ENST00000592264.1	1
59387	ZNF398	ENST00000475153.5	1
426851	ZNF398_ENST00000426851	ENST00000426851.6	1
483892	ZNF398_ENST00000483892	ENST00000483892.5	1
491174	ZNF398_ENST00000491174	ENST00000491174.1	1
75593	ZNF3_ENST00000299667	ENST00000299667.8	-1
95544	ZNF3_ENST00000413658	ENST00000413658.6	-1
424697	ZNF3_ENST00000424697	ENST00000424697.5	-1
101552	ZNF404	ENST00000587539.1	-1
92680	ZNF404_ENST00000324394	ENST00000324394.7	-1
81443	ZNF407	ENST00000299687.9	1
309902	ZNF407_ENST00000309902	ENST00000309902.10	1
104944	ZNF407_ENST00000577538	ENST00000577538.5	1
99052	ZNF407_ENST00000582337	ENST00000582337.5	1
61042	ZNF408	ENST00000311764.2	1
377065	ZNF41	ENST00000377065.8	-1
442160	ZNF410	ENST00000442160.7	1
324593	ZNF410_ENST00000324593	ENST00000324593.10	1
334521	ZNF410_ENST00000334521	ENST00000334521.8	1
540593	ZNF410_ENST00000540593	ENST00000540593.5	1
62667	ZNF410_ENST00000555044	ENST00000555044.5	1
556797	ZNF410_ENST00000556797	ENST00000556797.1	1
615736	ZNF410_ENST00000615736	ENST00000615736.4	1
639051	ZNF410_ENST00000639051	ENST00000639051.1	1
85329	ZNF414	ENST00000393927.8	-1
64661	ZNF414_ENST00000255616	ENST00000255616.8	-1
107110	ZNF415	ENST00000500065.8	-1
65233	ZNF415_ENST00000243643	ENST00000243643.8	-1
421033	ZNF415_ENST00000421033	ENST00000421033.5	-1
594011	ZNF415_ENST00000594011	ENST00000594011.5	-1
595193	ZNF415_ENST00000595193	ENST00000595193.5	-1
595813	ZNF415_ENST00000595813	ENST00000595813.5	-1
597503	ZNF415_ENST00000597503	ENST00000597503.5	-1
597748	ZNF415_ENST00000597748	ENST00000597748.5	-1
599261	ZNF415_ENST00000599261	ENST00000599261.5	-1
600574	ZNF415_ENST00000600574	ENST00000600574.5	-1
601215	ZNF415_ENST00000601215	ENST00000601215.5	-1
601493	ZNF415_ENST00000601493	ENST00000601493.5	-1
65308	ZNF416	ENST00000196489.3	-1
65317	ZNF417	ENST00000312026.5	-1
595559	ZNF417_ENST00000595559	ENST00000595559.1	-1
425570	ZNF418	ENST00000425570.7	-1
75192	ZNF418_ENST00000396147	ENST00000396147.5	-1
595830	ZNF418_ENST00000595830	ENST00000595830.5	-1
599852	ZNF418_ENST00000599852	ENST00000599852.1	-1
600989	ZNF418_ENST00000600989	ENST00000600989.5	-1
616958	ZNF418_ENST00000616958	ENST00000616958.1	-1
99617	ZNF419	ENST00000424930.6	1
221735	ZNF419_ENST00000221735	ENST00000221735.11	1
75188	ZNF419_ENST00000347466	ENST00000347466.10	1
354197	ZNF419_ENST00000354197	ENST00000354197.8	1
415379	ZNF419_ENST00000415379	ENST00000415379.6	1
426954	ZNF419_ENST00000426954	ENST00000426954.6	1
442920	ZNF419_ENST00000442920	ENST00000442920.6	1
518999	ZNF419_ENST00000518999	ENST00000518999.5	1
520540	ZNF419_ENST00000520540	ENST00000520540.5	1
6804	ZNF41_ENST00000313116	ENST00000313116.11	-1
64923	ZNF420	ENST00000337995.3	1
304239	ZNF420_ENST00000304239	ENST00000304239.11	1
5487	ZNF423	ENST00000561648.5	-1
91728	ZNF423_ENST00000262383	ENST00000262383.6	-1
535559	ZNF423_ENST00000535559	ENST00000535559.5	-1
562520	ZNF423_ENST00000562520	ENST00000562520.1	-1
562871	ZNF423_ENST00000562871	ENST00000562871.5	-1
563137	ZNF423_ENST00000563137	ENST00000563137.6	-1
567169	ZNF423_ENST00000567169	ENST00000567169.5	-1
69412	ZNF425	ENST00000378061.6	-1
64671	ZNF426	ENST00000253115.6	-1
535489	ZNF426_ENST00000535489	ENST00000535489.5	-1
589289	ZNF426_ENST00000589289	ENST00000589289.1	-1
593003	ZNF426_ENST00000593003	ENST00000593003.5	-1
65033	ZNF428	ENST00000300811.7	-1
75144	ZNF429	ENST00000358491.8	1
597078	ZNF429_ENST00000597078	ENST00000597078.5	1
618549	ZNF429_ENST00000618549	ENST00000618549.1	1
90738	ZNF43	ENST00000357491.10	-1
68313	ZNF430	ENST00000261560.9	1
595401	ZNF430_ENST00000595401	ENST00000595401.1	1
599548	ZNF430_ENST00000599548	ENST00000599548.5	1
68314	ZNF431	ENST00000311048.11	1
594425	ZNF431_ENST00000594425	ENST00000594425.5	1
599296	ZNF431_ENST00000599296	ENST00000599296.5	1
600692	ZNF431_ENST00000600692	ENST00000600692.5	1
594154	ZNF432	ENST00000594154.5	-1
65225	ZNF432_ENST00000221315	ENST00000221315.9	-1
597273	ZNF432_ENST00000597273	ENST00000597273.1	-1
93421	ZNF433	ENST00000344980.10	-1
419886	ZNF433_ENST00000419886	ENST00000419886.6	-1
314011	ZNF436	ENST00000314011.8	-1
54586	ZNF436_ENST00000374608	ENST00000374608.3	-1
442986	ZNF438	ENST00000442986.5	-1
331737	ZNF438_ENST00000331737	ENST00000331737.10	-1
60428	ZNF438_ENST00000361310	ENST00000361310.7	-1
375311	ZNF438_ENST00000375311	ENST00000375311.1	-1
413025	ZNF438_ENST00000413025	ENST00000413025.5	-1
436087	ZNF438_ENST00000436087	ENST00000436087.6	-1
106541	ZNF438_ENST00000452305	ENST00000452305.5	-1
538351	ZNF438_ENST00000538351	ENST00000538351.6	-1
64721	ZNF439	ENST00000304030.2	1
455282	ZNF439_ENST00000455282	ENST00000455282.1	1
64852	ZNF43_ENST00000354959	ENST00000354959.8	-1
594012	ZNF43_ENST00000594012	ENST00000594012.5	-1
595461	ZNF43_ENST00000595461	ENST00000595461.5	-1
598288	ZNF43_ENST00000598288	ENST00000598288.5	-1
598381	ZNF43_ENST00000598381	ENST00000598381.5	-1
356109	ZNF44	ENST00000356109.9	-1
75123	ZNF440	ENST00000304060.9	1
64719	ZNF441	ENST00000357901.4	1
64724	ZNF442	ENST00000242804.8	-1
438182	ZNF442_ENST00000438182	ENST00000438182.5	-1
545749	ZNF442_ENST00000545749	ENST00000545749.2	-1
68276	ZNF443	ENST00000301547.9	-1
65295	ZNF444	ENST00000337080.7	1
592949	ZNF444_ENST00000592949	ENST00000592949.5	1
56654	ZNF445	ENST00000396077.7	-1
425708	ZNF445_ENST00000425708	ENST00000425708.6	-1
617032	ZNF445_ENST00000617032	ENST00000617032.1	-1
594369	ZNF446	ENST00000594369.5	1
65334	ZNF446_ENST00000335841	ENST00000335841.8	1
596341	ZNF446_ENST00000596341	ENST00000596341.5	1
610298	ZNF446_ENST00000610298	ENST00000610298.1	1
622313	ZNF446_ENST00000622313	ENST00000622313.4	1
6805	ZNF449	ENST00000339249.4	1
101214	ZNF449_ENST00000370761	ENST00000370761.7	1
93462	ZNF44_ENST00000355684	ENST00000355684.5	-1
65039	ZNF45	ENST00000269973.9	-1
94991	ZNF451	ENST00000370706.8	1
58602	ZNF451_ENST00000357489	ENST00000357489.7	1
370702	ZNF451_ENST00000370702	ENST00000370702.5	1
93422	ZNF451_ENST00000370708	ENST00000370708.8	1
370710	ZNF451_ENST00000370710	ENST00000370710.10	1
491832	ZNF451_ENST00000491832	ENST00000491832.6	1
58158	ZNF454	ENST00000320129.7	1
519564	ZNF454_ENST00000519564	ENST00000519564.1	1
589703	ZNF45_ENST00000589703	ENST00000589703.5	-1
615985	ZNF45_ENST00000615985	ENST00000615985.4	-1
65304	ZNF460	ENST00000360338.3	1
537645	ZNF460_ENST00000537645	ENST00000537645.5	1
588268	ZNF461	ENST00000588268.5	-1
360357	ZNF461_ENST00000360357	ENST00000360357.8	-1
614133	ZNF461_ENST00000614133	ENST00000614133.4	-1
618437	ZNF461_ENST00000618437	ENST00000618437.1	-1
69586	ZNF462	ENST00000277225.9	1
441147	ZNF462_ENST00000441147	ENST00000441147.6	1
59392	ZNF467	ENST00000302017.3	-1
484747	ZNF467_ENST00000484747	ENST00000484747.5	-1
595646	ZNF468	ENST00000595646.5	-1
68402	ZNF468_ENST00000243639	ENST00000243639.8	-1
68403	ZNF468_ENST00000391781	ENST00000391781.6	-1
396409	ZNF468_ENST00000396409	ENST00000396409.5	-1
93513	ZNF469	ENST00000437464.1	1
565624	ZNF469_ENST00000565624	ENST00000565624.1	1
68420	ZNF470	ENST00000330619.12	1
391709	ZNF470_ENST00000391709	ENST00000391709.4	1
601902	ZNF470_ENST00000601902	ENST00000601902.5	1
65300	ZNF471	ENST00000308031.9	1
591537	ZNF471_ENST00000591537	ENST00000591537.5	1
595661	ZNF473	ENST00000595661.5	1
270617	ZNF473_ENST00000270617	ENST00000270617.7	1
68391	ZNF473_ENST00000391821	ENST00000391821.6	1
445728	ZNF473_ENST00000445728	ENST00000445728.7	1
601364	ZNF473_ENST00000601364	ENST00000601364.5	1
57893	ZNF474	ENST00000296600.4	1
75580	ZNF479	ENST00000331162.8	-1
319636	ZNF479_ENST00000319636	ENST00000319636.9	-1
620639	ZNF479_ENST00000620639	ENST00000620639.1	-1
613509	ZNF48	ENST00000613509.1	1
595962	ZNF480	ENST00000595962.5	1
334564	ZNF480_ENST00000334564	ENST00000334564.11	1
65227	ZNF480_ENST00000335090	ENST00000335090.6	1
490272	ZNF480_ENST00000490272	ENST00000490272.1	1
69593	ZNF483	ENST00000309235.5	1
79073	ZNF483_ENST00000355824	ENST00000355824.7	1
105664	ZNF483_ENST00000358151	ENST00000358151.8	1
105663	ZNF483_ENST00000374374	ENST00000374374.3	1
395505	ZNF484	ENST00000395505.6	-1
332591	ZNF484_ENST00000332591	ENST00000332591.6	-1
69562	ZNF484_ENST00000375495	ENST00000375495.7	-1
107823	ZNF484_ENST00000395506	ENST00000395506.7	-1
91939	ZNF485	ENST00000361807.7	1
374435	ZNF485_ENST00000374435	ENST00000374435.3	1
92673	ZNF486	ENST00000335117.8	1
597083	ZNF486_ENST00000597083	ENST00000597083.5	1
437590	ZNF487	ENST00000437590.2	1
585316	ZNF488	ENST00000585316.2	-1
591025	ZNF488_ENST00000591025	ENST00000591025.1	-1
63377	ZNF48_ENST00000320159	ENST00000320159.2	1
622647	ZNF48_ENST00000622647	ENST00000622647.3	1
64725	ZNF490	ENST00000311437.10	-1
64720	ZNF491	ENST00000323169.9	1
85765	ZNF492	ENST00000456783.2	1
96314	ZNF493	ENST00000392288.6	1
339914	ZNF493_ENST00000339914	ENST00000339914.6	1
64851	ZNF493_ENST00000355504	ENST00000355504.4	1
594390	ZNF493_ENST00000594390	ENST00000594390.5	1
596302	ZNF493_ENST00000596302	ENST00000596302.5	1
599461	ZNF493_ENST00000599461	ENST00000599461.1	1
55756	ZNF496	ENST00000294753.8	-1
65329	ZNF497	ENST00000311044.7	-1
425453	ZNF497_ENST00000425453	ENST00000425453.3	-1
67927	ZNF500	ENST00000219478.10	-1
545009	ZNF500_ENST00000545009	ENST00000545009.1	-1
620116	ZNF501	ENST00000620116.4	1
74331	ZNF501_ENST00000396048	ENST00000396048.6	1
56658	ZNF502	ENST00000296091.8	1
436624	ZNF502_ENST00000436624	ENST00000436624.6	1
449836	ZNF502_ENST00000449836	ENST00000449836.5	1
60569	ZNF503	ENST00000372524.4	-1
75141	ZNF506	ENST00000443905.6	-1
450683	ZNF506_ENST00000450683	ENST00000450683.6	-1
540806	ZNF506_ENST00000540806	ENST00000540806.6	-1
545006	ZNF506_ENST00000545006	ENST00000545006.1	-1
587452	ZNF506_ENST00000587452	ENST00000587452.5	-1
587461	ZNF506_ENST00000587461	ENST00000587461.5	-1
311921	ZNF507	ENST00000311921.8	1
5806	ZNF507_ENST00000355898	ENST00000355898.5	1
544431	ZNF507_ENST00000544431	ENST00000544431.5	1
69567	ZNF510	ENST00000375231.5	-1
223428	ZNF510_ENST00000223428	ENST00000223428.8	-1
60830	ZNF511	ENST00000361518.9	1
368554	ZNF511-PRAP1	ENST00000368554.8	1
103110	ZNF511_ENST00000359035	ENST00000359035.4	1
55860	ZNF512	ENST00000355467.5	1
65757	ZNF512B	ENST00000369888.5	-1
379717	ZNF512_ENST00000379717	ENST00000379717.5	1
413371	ZNF512_ENST00000413371	ENST00000413371.6	1
416005	ZNF512_ENST00000416005	ENST00000416005.6	1
556601	ZNF512_ENST00000556601	ENST00000556601.5	1
55853	ZNF513	ENST00000323703.10	-1
407879	ZNF513_ENST00000407879	ENST00000407879.1	-1
56062	ZNF514	ENST00000295208.6	-1
411425	ZNF514_ENST00000411425	ENST00000411425.1	-1
443185	ZNF516	ENST00000443185.6	-1
59827	ZNF517	ENST00000359971.3	1
525105	ZNF517_ENST00000525105	ENST00000525105.5	1
531720	ZNF517_ENST00000531720	ENST00000531720.5	1
624776	ZNF518A	ENST00000624776.3	1
316045	ZNF518A_ENST00000316045	ENST00000316045.9	1
614149	ZNF518A_ENST00000614149	ENST00000614149.1	1
68901	ZNF518B	ENST00000326756.3	-1
590202	ZNF519	ENST00000590202.2	-1
589498	ZNF519_ENST00000589498	ENST00000589498.5	-1
6806	ZNF521	ENST00000361524.7	-1
538137	ZNF521_ENST00000538137	ENST00000538137.6	-1
584787	ZNF521_ENST00000584787	ENST00000584787.5	-1
591046	ZNF524	ENST00000591046.1	1
65286	ZNF524_ENST00000301073	ENST00000301073.3	1
94757	ZNF525	ENST00000474037.5	1
467003	ZNF525_ENST00000467003	ENST00000467003.1	1
475179	ZNF525_ENST00000475179	ENST00000475179.5	1
99086	ZNF525_ENST00000491101	ENST00000491101.5	1
593918	ZNF525_ENST00000593918	ENST00000593918.1	1
65010	ZNF526	ENST00000301215.7	1
436120	ZNF527	ENST00000436120.6	1
483919	ZNF527_ENST00000483919	ENST00000483919.5	1
587349	ZNF527_ENST00000587349	ENST00000587349.1	1
68399	ZNF528	ENST00000360465.7	1
391788	ZNF528_ENST00000391788	ENST00000391788.6	1
594530	ZNF528_ENST00000594530	ENST00000594530.1	1
598192	ZNF528_ENST00000598192	ENST00000598192.5	1
591340	ZNF529	ENST00000591340.5	-1
86849	ZNF529_ENST00000334116	ENST00000334116.7	-1
65309	ZNF530	ENST00000332854.10	1
597864	ZNF530_ENST00000597864	ENST00000597864.1	1
64457	ZNF532	ENST00000336078.8	1
589288	ZNF532_ENST00000589288	ENST00000589288.5	1
591083	ZNF532_ENST00000591083	ENST00000591083.5	1
591230	ZNF532_ENST00000591230	ENST00000591230.5	1
591808	ZNF532_ENST00000591808	ENST00000591808.5	1
93423	ZNF534	ENST00000332323.10	1
79133	ZNF534_ENST00000301085	ENST00000301085.8	1
432303	ZNF534_ENST00000432303	ENST00000432303.6	1
433050	ZNF534_ENST00000433050	ENST00000433050.5	1
617900	ZNF534_ENST00000617900	ENST00000617900.1	1
68318	ZNF536	ENST00000355537.3	1
592533	ZNF540	ENST00000592533.5	1
64931	ZNF540_ENST00000316433	ENST00000316433.8	1
343599	ZNF540_ENST00000343599	ENST00000343599.5	1
586792	ZNF540_ENST00000586792	ENST00000586792.5	1
589117	ZNF540_ENST00000589117	ENST00000589117.5	1
90279	ZNF541	ENST00000391901.7	-1
314121	ZNF541_ENST00000314121	ENST00000314121.8	-1
68427	ZNF543	ENST00000321545.4	1
65325	ZNF544	ENST00000269829.5	1
594384	ZNF544_ENST00000594384	ENST00000594384.5	1
595981	ZNF544_ENST00000595981	ENST00000595981.5	1
596652	ZNF544_ENST00000596652	ENST00000596652.5	1
596825	ZNF544_ENST00000596825	ENST00000596825.5	1
596929	ZNF544_ENST00000596929	ENST00000596929.5	1
599227	ZNF544_ENST00000599227	ENST00000599227.5	1
599953	ZNF544_ENST00000599953	ENST00000599953.1	1
600044	ZNF544_ENST00000600044	ENST00000600044.5	1
600220	ZNF544_ENST00000600220	ENST00000600220.5	1
627781	ZNF544_ENST00000627781	ENST00000627781.2	1
64967	ZNF546	ENST00000347077.8	1
596894	ZNF546_ENST00000596894	ENST00000596894.5	1
600094	ZNF546_ENST00000600094	ENST00000600094.5	1
68428	ZNF547	ENST00000282282.3	1
86850	ZNF548	ENST00000336128.11	1
366197	ZNF548_ENST00000366197	ENST00000366197.9	1
597400	ZNF548_ENST00000597400	ENST00000597400.5	1
598895	ZNF548_ENST00000598895	ENST00000598895.5	1
96017	ZNF549	ENST00000376233.7	1
65307	ZNF549_ENST00000240719	ENST00000240719.7	1
594943	ZNF549_ENST00000594943	ENST00000594943.1	1
602149	ZNF549_ENST00000602149	ENST00000602149.1	1
325134	ZNF550	ENST00000325134.9	-1
105831	ZNF550_ENST00000457177	ENST00000457177.5	-1
69793	ZNF550_ENST00000506609	ENST00000506609.2	-1
601415	ZNF550_ENST00000601415	ENST00000601415.5	-1
65312	ZNF551	ENST00000282296.9	1
596085	ZNF551_ENST00000596085	ENST00000596085.1	1
65315	ZNF552	ENST00000391701.1	-1
75101	ZNF554	ENST00000317243.9	1
591265	ZNF554_ENST00000591265	ENST00000591265.1	1
64565	ZNF555	ENST00000334241.8	1
591539	ZNF555_ENST00000591539	ENST00000591539.1	1
64566	ZNF556	ENST00000307635.3	1
586426	ZNF556_ENST00000586426	ENST00000586426.5	1
75111	ZNF557	ENST00000252840.10	1
414706	ZNF557_ENST00000414706	ENST00000414706.2	1
601372	ZNF558	ENST00000601372.5	-1
64664	ZNF558_ENST00000301475	ENST00000301475.1	-1
587557	ZNF559	ENST00000587557.5	1
541595	ZNF559-ZNF177	ENST00000541595.6	1
446085	ZNF559-ZNF177_ENST00000446085	ENST00000446085.8	1
317221	ZNF559_ENST00000317221	ENST00000317221.11	1
64667	ZNF559_ENST00000393883	ENST00000393883.6	1
585352	ZNF559_ENST00000585352	ENST00000585352.5	1
586255	ZNF559_ENST00000586255	ENST00000586255.5	1
592504	ZNF559_ENST00000592504	ENST00000592504.5	1
592896	ZNF559_ENST00000592896	ENST00000592896.5	1
603380	ZNF559_ENST00000603380	ENST00000603380.5	1
64670	ZNF560	ENST00000301480.4	-1
99091	ZNF561	ENST00000302851.7	-1
326044	ZNF561_ENST00000326044	ENST00000326044.9	-1
424629	ZNF561_ENST00000424629	ENST00000424629.5	-1
94139	ZNF562	ENST00000453372.6	-1
64673	ZNF562_ENST00000293648	ENST00000293648.8	-1
587392	ZNF562_ENST00000587392	ENST00000587392.5	-1
590155	ZNF562_ENST00000590155	ENST00000590155.5	-1
64723	ZNF563	ENST00000293725.9	-1
595977	ZNF563_ENST00000595977	ENST00000595977.5	-1
75125	ZNF564	ENST00000339282.11	-1
416136	ZNF564_ENST00000416136	ENST00000416136.1	-1
64916	ZNF565	ENST00000304116.9	-1
355114	ZNF565_ENST00000355114	ENST00000355114.9	-1
392173	ZNF565_ENST00000392173	ENST00000392173.6	-1
392170	ZNF566	ENST00000392170.6	-1
424129	ZNF566_ENST00000424129	ENST00000424129.6	-1
64919	ZNF566_ENST00000434377	ENST00000434377.6	-1
493391	ZNF566_ENST00000493391	ENST00000493391.5	-1
105844	ZNF567	ENST00000536254.6	1
64920	ZNF567_ENST00000360729	ENST00000360729.8	1
585696	ZNF567_ENST00000585696	ENST00000585696.5	1
588311	ZNF567_ENST00000588311	ENST00000588311.5	1
619231	ZNF568	ENST00000619231.4	1
75155	ZNF568_ENST00000333987	ENST00000333987.11	1
415168	ZNF568_ENST00000415168	ENST00000415168.5	1
427117	ZNF568_ENST00000427117	ENST00000427117.5	1
93424	ZNF568_ENST00000455427	ENST00000455427.6	1
586353	ZNF568_ENST00000586353	ENST00000586353.5	1
616085	ZNF568_ENST00000616085	ENST00000616085.1	1
617745	ZNF568_ENST00000617745	ENST00000617745.4	1
64928	ZNF569	ENST00000316950.10	-1
392149	ZNF569_ENST00000392149	ENST00000392149.6	-1
392150	ZNF569_ENST00000392150	ENST00000392150.2	-1
589833	ZNF569_ENST00000589833	ENST00000589833.5	-1
592490	ZNF569_ENST00000592490	ENST00000592490.5	-1
64567	ZNF57	ENST00000306908.9	1
586475	ZNF570	ENST00000586475.5	1
64929	ZNF570_ENST00000330173	ENST00000330173.5	1
64930	ZNF571	ENST00000328550.6	-1
358744	ZNF571_ENST00000358744	ENST00000358744.3	-1
451802	ZNF571_ENST00000451802	ENST00000451802.6	-1
590751	ZNF571_ENST00000590751	ENST00000590751.5	-1
593133	ZNF571_ENST00000593133	ENST00000593133.5	-1
59759	ZNF572	ENST00000319286.5	1
536220	ZNF573	ENST00000536220.5	-1
64933	ZNF573_ENST00000339503	ENST00000339503.7	-1
357309	ZNF573_ENST00000357309	ENST00000357309.7	-1
392138	ZNF573_ENST00000392138	ENST00000392138.5	-1
585724	ZNF573_ENST00000585724	ENST00000585724.5	-1
101272	ZNF573_ENST00000590414	ENST00000590414.6	-1
104813	ZNF574	ENST00000222339.7	1
65008	ZNF574_ENST00000359044	ENST00000359044.4	1
600245	ZNF574_ENST00000600245	ENST00000600245.1	1
65030	ZNF575	ENST00000314228.9	1
458714	ZNF575_ENST00000458714	ENST00000458714.2	1
601282	ZNF575_ENST00000601282	ENST00000601282.1	1
65032	ZNF576	ENST00000336564.4	1
391965	ZNF576_ENST00000391965	ENST00000391965.6	1
525771	ZNF576_ENST00000525771	ENST00000525771.1	1
528387	ZNF576_ENST00000528387	ENST00000528387.5	1
529930	ZNF576_ENST00000529930	ENST00000529930.1	1
533118	ZNF576_ENST00000533118	ENST00000533118.5	1
65219	ZNF577	ENST00000301399.11	-1
451628	ZNF577_ENST00000451628	ENST00000451628.8	-1
639636	ZNF577_ENST00000639636	ENST00000639636.1	-1
91721	ZNF578	ENST00000421239.6	1
65284	ZNF579	ENST00000325421.6	-1
523428	ZNF57_ENST00000523428	ENST00000523428.5	1
614108	ZNF57_ENST00000614108	ENST00000614108.1	1
543039	ZNF580	ENST00000543039.2	1
65288	ZNF580_ENST00000325333	ENST00000325333.9	1
545125	ZNF580_ENST00000545125	ENST00000545125.1	1
587252	ZNF581	ENST00000587252.5	1
65289	ZNF581_ENST00000270451	ENST00000270451.5	1
588537	ZNF581_ENST00000588537	ENST00000588537.1	1
68419	ZNF582	ENST00000301310.8	-1
586929	ZNF582_ENST00000586929	ENST00000586929.5	-1
619584	ZNF582_ENST00000619584	ENST00000619584.4	-1
